game_id,skill_level,estimated_rating,rating_bucket,cheat_pct,is_cheat,suspect_color,n_moves,result,acpl,acpl_opening,acpl_middlegame,acpl_endgame,top1_match_rate,top3_match_rate,cp_loss_std,cp_loss_median,only_move_match_rate,blunder_rate,mistake_rate
5554,9,1900,1800-2000,0,0,white,83,1-0,27.734939759036145,5.0,29.88,31.354166666666668,0.6265060240963856,0.8072289156626506,48.776125983520124,3.0,1.0,0.024096385542168676,0.07228915662650602
5562,9,1900,1800-2000,0,0,black,75,1-0,48.12,8.0,16.333333333333332,65.68,0.4533333333333333,0.8,165.6861257518766,3.0,1.0,0.04,0.06666666666666667
5557,9,1900,1800-2000,0,0,white,73,0-1,52.465753424657535,13.8,30.37037037037037,79.77777777777777,0.3698630136986301,0.7671232876712328,129.10896769589962,19.0,0.75,0.0547945205479452,0.1232876712328767
5563,9,1900,1800-2000,0,0,black,69,1/2-1/2,9.333333333333334,19.0,13.05,4.948717948717949,0.4492753623188406,0.855072463768116,23.660440087216735,1.0,1.0,0.0,0.028985507246376812
5565,9,1900,1800-2000,0,0,white,49,0-1,55.69387755102041,29.9,38.416666666666664,72.92592592592592,0.5102040816326531,0.8367346938775511,147.55520642155417,7.0,1.0,0.04081632653061224,0.1836734693877551
5567,9,1900,1800-2000,0,0,black,62,1-0,149.3709677419355,20.7,37.19047619047619,266.8709677419355,0.3870967741935484,0.7580645161290323,292.2207646389289,29.5,0.6428571428571429,0.16129032258064516,0.22580645161290322
5564,9,1900,1800-2000,0,0,white,62,0-1,47.903225806451616,46.2,71.41666666666667,28.357142857142858,0.45161290322580644,0.7903225806451613,70.565391699637,15.5,0.9090909090909091,0.04838709677419355,0.1774193548387097
5571,9,1900,1800-2000,0,0,black,53,0-1,16.056603773584907,9.7,11.294117647058824,21.615384615384617,0.39622641509433965,0.7547169811320755,17.069685249101166,10.0,1.0,0.0,0.0
5561,9,1900,1800-2000,0,0,white,75,1/2-1/2,21.266666666666666,18.7,20.26829268292683,24.041666666666668,0.49333333333333335,0.8933333333333333,31.06995690731197,4.0,1.0,0.0,0.02666666666666667
5577,9,1900,1800-2000,0,0,black,34,1/2-1/2,19.676470588235293,9.2,30.36842105263158,0.0,0.5882352941176471,0.9411764705882353,33.8879820691602,0.5,1.0,0.0,0.029411764705882353
5569,9,1900,1800-2000,0,0,white,88,1/2-1/2,19.670454545454547,16.2,15.6,20.424657534246574,0.4772727272727273,0.7840909090909091,34.28713036817601,6.0,0.8,0.011363636363636364,0.011363636363636364
5574,9,1900,1800-2000,0,0,white,50,1/2-1/2,17.56,26.8,34.625,2.3333333333333335,0.52,0.8,39.22813276208799,3.0,1.0,0.02,0.04
5573,9,1900,1800-2000,0,0,black,57,1-0,40.19298245614035,12.2,31.97222222222222,92.54545454545455,0.5263157894736842,0.7894736842105263,158.00104803077812,4.0,0.8333333333333334,0.03508771929824561,0.05263157894736842
5570,9,1900,1800-2000,0,0,black,98,0-1,18.397959183673468,8.7,39.375,15.083333333333334,0.5102040816326531,0.8163265306122449,44.41036370036091,0.0,0.9285714285714286,0.01020408163265306,0.061224489795918366
5579,9,1900,1800-2000,0,0,white,29,0-1,60.44827586206897,22.9,101.6,0.0,0.3103448275862069,0.7931034482758621,180.17799364400489,17.0,1.0,0.034482758620689655,0.06896551724137931
5568,9,1900,1800-2000,0,0,black,100,*,25.11,6.9,10.481481481481481,34.26984126984127,0.37,0.84,75.9969598076134,1.0,0.8333333333333334,0.02,0.06
5566,9,1900,1800-2000,0,0,white,100,*,10.21,7.2,18.192307692307693,7.4375,0.34,0.65,14.038016241620465,4.0,1.0,0.0,0.0
5575,9,1900,1800-2000,0,0,white,60,1/2-1/2,19.466666666666665,19.0,5.25,26.294117647058822,0.5333333333333333,0.85,33.19059438388465,4.0,1.0,0.0,0.05
5572,9,1900,1800-2000,0,0,white,80,1-0,31.1375,29.3,11.444444444444445,38.30769230769231,0.525,0.8625,115.46511851529014,1.0,0.875,0.0125,0.0625
5580,9,1900,1800-2000,0,0,black,36,1-0,62.72222222222222,10.9,107.45,0.0,0.4166666666666667,0.8055555555555556,173.10972934835797,6.0,0.75,0.08333333333333333,0.16666666666666666
5588,9,1900,1800-2000,0,0,white,33,0-1,72.72727272727273,65.3,33.333333333333336,122.45454545454545,0.36363636363636365,0.696969696969697,179.13771115884185,10.0,1.0,0.12121212121212122,0.21212121212121213
5576,9,1900,1800-2000,0,0,white,96,1/2-1/2,14.135416666666666,12.3,26.516129032258064,7.490909090909091,0.3645833333333333,0.6875,27.982740138516153,3.5,1.0,0.0,0.020833333333333332
5578,9,1900,1800-2000,0,0,white,100,*,123.47,13.5,23.958333333333332,176.3181818181818,0.4,0.8,294.725311264574,10.5,0.5,0.11,0.16
5583,9,1900,1800-2000,0,0,white,93,1-0,15.774193548387096,22.9,30.526315789473685,10.28125,0.41935483870967744,0.6989247311827957,30.31523589839676,4.0,1.0,0.010752688172043012,0.021505376344086023
5586,9,1900,1800-2000,0,0,white,100,*,10.11,10.4,18.875,8.175675675675675,0.3,0.64,27.747034075735048,0.0,1.0,0.01,0.01
5581,9,1900,1800-2000,0,0,white,53,1/2-1/2,10.754716981132075,15.0,12.176470588235293,8.192307692307692,0.4528301886792453,0.7924528301886793,13.741420184736555,6.0,1.0,0.0,0.0
5582,9,1900,1800-2000,0,0,white,93,1-0,21.365591397849464,5.9,36.90909090909091,18.295081967213115,0.4838709677419355,0.7526881720430108,36.017553947931894,7.0,1.0,0.010752688172043012,0.053763440860215055
5585,9,1900,1800-2000,0,0,black,89,0-1,20.337078651685392,10.6,23.818181818181817,21.205882352941178,0.42696629213483145,0.8314606741573034,39.25197878651132,5.0,1.0,0.011235955056179775,0.0449438202247191
5584,9,1900,1800-2000,0,0,black,91,1-0,35.604395604395606,17.9,23.61111111111111,49.13333333333333,0.3516483516483517,0.7582417582417582,106.95340251880252,11.0,1.0,0.01098901098901099,0.04395604395604396
5587,9,1900,1800-2000,0,0,black,100,*,8.0,8.4,10.789473684210526,7.197183098591549,0.36,0.69,14.59040780787158,1.0,1.0,0.0,0.0
5589,9,1900,1800-2000,0,0,white,100,*,17.98,16.2,20.071428571428573,17.322580645161292,0.39,0.67,28.05992872407199,8.0,1.0,0.0,0.01
5590,9,1900,1800-2000,0,0,white,100,*,7.75,24.5,10.142857142857142,4.594202898550725,0.37,0.67,14.918026008825699,1.0,1.0,0.0,0.01
5592,9,1900,1800-2000,0,0,black,77,1-0,50.97402597402598,6.4,17.0,83.39024390243902,0.33766233766233766,0.7532467532467533,160.30158055349102,11.0,0.8,0.05194805194805195,0.07792207792207792
5595,9,1900,1800-2000,0,0,white,86,1-0,31.11627906976744,11.5,28.61904761904762,35.63636363636363,0.4186046511627907,0.7441860465116279,109.26183812235455,5.0,1.0,0.011627906976744186,0.05813953488372093
5596,9,1900,1800-2000,0,0,white,60,1/2-1/2,16.483333333333334,17.9,34.90909090909091,1.5,0.6,0.8833333333333333,33.853848460043,0.0,1.0,0.0,0.05
5600,9,1900,1800-2000,10,1,black,72,0-1,57.875,5.0,45.57142857142857,72.47916666666667,0.3472222222222222,0.7222222222222222,200.2659299739557,0.0,0.75,0.05555555555555555,0.06944444444444445
5601,9,1900,1800-2000,10,1,black,39,1-0,61.23076923076923,10.6,51.266666666666666,108.07142857142857,0.46153846153846156,0.6923076923076923,161.07116782508436,13.0,0.8571428571428571,0.05128205128205128,0.15384615384615385
5591,9,1900,1800-2000,0,0,white,100,*,30.77,8.4,27.291666666666668,35.42424242424242,0.37,0.76,108.05571294475827,9.0,1.0,0.03,0.05
5597,9,1900,1800-2000,0,0,white,100,*,9.08,8.4,22.05263157894737,5.704225352112676,0.34,0.72,20.286290937477958,0.0,1.0,0.0,0.01
5594,9,1900,1800-2000,0,0,black,100,*,13.02,19.1,30.157894736842106,7.577464788732394,0.47,0.81,40.764195073618254,2.5,0.8333333333333334,0.01,0.03
5603,9,1900,1800-2000,10,1,black,41,1/2-1/2,14.024390243902438,6.0,15.2,17.9375,0.6829268292682927,0.9024390243902439,28.357893730376365,1.0,1.0,0.0,0.024390243902439025
5593,9,1900,1800-2000,0,0,black,86,1-0,31.63953488372093,11.6,22.068181818181817,51.0625,0.46511627906976744,0.8372093023255814,72.52600380339898,6.0,0.8571428571428571,0.03488372093023256,0.08139534883720931
5604,9,1900,1800-2000,10,1,black,57,1/2-1/2,78.3859649122807,18.2,26.733333333333334,121.40625,0.6140350877192983,0.8421052631578947,222.99797453143273,7.0,1.0,0.07017543859649122,0.12280701754385964
5602,9,1900,1800-2000,10,1,white,100,*,6.84,19.0,10.333333333333334,5.142857142857143,0.47,0.8,13.614492278450916,1.0,1.0,0.0,0.0
5598,9,1900,1800-2000,0,0,black,100,*,12.97,13.8,31.181818181818183,6.955882352941177,0.41,0.75,39.367106827909005,3.0,1.0,0.01,0.02
5613,9,1900,1800-2000,10,1,black,36,1-0,65.19444444444444,9.3,102.45454545454545,0.0,0.4166666666666667,0.7222222222222222,172.89010951797042,4.5,0.0,0.1111111111111111,0.16666666666666666
5610,9,1900,1800-2000,10,1,white,45,0-1,36.68888888888889,13.1,44.705882352941174,0.0,0.5111111111111111,0.7333333333333333,73.1785707012411,9.0,0.8,0.044444444444444446,0.1111111111111111
5599,9,1900,1800-2000,0,0,black,100,*,13.33,10.0,25.38888888888889,10.777777777777779,0.52,0.92,25.97000385059655,3.0,1.0,0.0,0.01
5607,9,1900,1800-2000,10,1,white,96,1-0,16.854166666666668,10.9,7.166666666666667,19.22972972972973,0.4375,0.8645833333333334,46.950767469469795,0.0,0.8333333333333334,0.020833333333333332,0.041666666666666664
5611,9,1900,1800-2000,10,1,white,58,1/2-1/2,13.793103448275861,31.7,14.206896551724139,3.736842105263158,0.6206896551724138,0.8793103448275862,25.071455551524256,4.0,1.0,0.0,0.017241379310344827
5605,9,1900,1800-2000,10,1,black,100,*,8.45,20.8,16.785714285714285,5.2894736842105265,0.59,0.87,18.08777211267325,1.0,1.0,0.0,0.01
5608,9,1900,1800-2000,10,1,white,100,*,10.31,8.6,13.772727272727273,9.441176470588236,0.38,0.72,20.175576819511257,3.5,1.0,0.0,0.01
5612,9,1900,1800-2000,10,1,white,100,*,49.09,11.8,10.333333333333334,59.833333333333336,0.45,0.77,149.15066845307803,8.0,0.5555555555555556,0.05,0.08
5615,9,1900,1800-2000,10,1,white,51,1-0,35.509803921568626,14.0,63.34782608695652,11.88888888888889,0.43137254901960786,0.803921568627451,142.5650690859825,0.0,0.3333333333333333,0.0392156862745098,0.0784313725490196
5609,9,1900,1800-2000,10,1,white,95,1/2-1/2,91.37894736842105,11.9,22.485714285714284,155.5,0.4,0.7578947368421053,227.5704253723561,14.0,0.75,0.09473684210526316,0.11578947368421053
5614,9,1900,1800-2000,10,1,black,69,0-1,15.46376811594203,8.5,29.434782608695652,8.472222222222221,0.4927536231884058,0.782608695652174,42.74005680116159,1.0,0.8,0.014492753623188406,0.043478260869565216
5606,9,1900,1800-2000,10,1,black,100,*,36.32,9.5,27.0,43.77272727272727,0.47,0.83,104.52759252943693,4.5,0.7272727272727273,0.03,0.09
5617,9,1900,1800-2000,10,1,white,59,1-0,35.88135593220339,12.7,36.31578947368421,43.333333333333336,0.5423728813559322,0.7966101694915254,131.4547140873562,0.0,0.875,0.01694915254237288,0.06779661016949153
5619,9,1900,1800-2000,10,1,black,62,0-1,24.79032258064516,4.1,16.19047619047619,37.29032258064516,0.5806451612903226,0.9032258064516129,56.6634481651131,4.0,0.75,0.016129032258064516,0.06451612903225806
5628,9,1900,1800-2000,10,1,white,42,1-0,22.61904761904762,10.8,30.842105263157894,19.692307692307693,0.3333333333333333,0.6904761904761905,34.512904681715234,7.0,1.0,0.0,0.047619047619047616
5623,9,1900,1800-2000,10,1,black,35,1/2-1/2,14.542857142857143,14.6,17.285714285714285,0.0,0.42857142857142855,0.9142857142857143,22.46183157160208,2.0,1.0,0.0,0.0
5622,9,1900,1800-2000,10,1,black,68,0-1,10.411764705882353,1.8,18.066666666666666,9.744186046511627,0.5441176470588235,0.8970588235294118,22.413385768145233,0.0,1.0,0.0,0.014705882352941176
5626,9,1900,1800-2000,10,1,white,55,1-0,14.018181818181818,19.7,16.4,0.0,0.4,0.6909090909090909,40.80975414111006,0.0,1.0,0.01818181818181818,0.03636363636363636
5618,9,1900,1800-2000,10,1,white,80,1/2-1/2,15.8,15.8,14.090909090909092,16.11864406779661,0.55,0.9,25.5789952891039,5.5,1.0,0.0,0.0125
5621,9,1900,1800-2000,10,1,white,99,1-0,47.464646464646464,17.7,7.823529411764706,60.958333333333336,0.48484848484848486,0.8383838383838383,152.25293370189823,2.0,0.5,0.06060606060606061,0.1111111111111111
5627,9,1900,1800-2000,10,1,black,72,0-1,15.333333333333334,15.8,19.466666666666665,13.914893617021276,0.5972222222222222,0.875,22.732746815503344,1.0,1.0,0.0,0.0
5624,9,1900,1800-2000,10,1,white,65,0-1,32.87692307692308,22.0,17.6,49.233333333333334,0.5538461538461539,0.8769230769230769,66.108188179519,9.0,0.8461538461538461,0.06153846153846154,0.06153846153846154
5625,9,1900,1800-2000,10,1,black,64,0-1,12.5,6.8,15.214285714285714,11.76923076923077,0.578125,0.859375,24.068911483488403,1.0,1.0,0.0,0.015625
5616,9,1900,1800-2000,10,1,black,100,*,13.75,7.4,23.727272727272727,5.586956521739131,0.52,0.8,25.73416989141091,3.5,1.0,0.0,0.02
5620,9,1900,1800-2000,10,1,white,79,1-0,38.9873417721519,13.9,16.25,48.175438596491226,0.5443037974683544,0.8860759493670886,126.07487163384614,3.0,0.8,0.05063291139240506,0.08860759493670886
5631,9,1900,1800-2000,10,1,white,47,1/2-1/2,7.170212765957447,30.4,3.3,0.0,0.8085106382978723,0.9361702127659575,24.164612027152735,0.0,1.0,0.0,0.02127659574468085
5635,9,1900,1800-2000,10,1,white,46,1-0,38.58695652173913,20.2,25.318181818181817,72.57142857142857,0.45652173913043476,0.7391304347826086,145.41478545824586,1.5,1.0,0.021739130434782608,0.021739130434782608
5630,9,1900,1800-2000,10,1,white,58,1/2-1/2,27.275862068965516,14.7,38.8125,12.0625,0.6551724137931034,0.9137931034482759,56.045176698386705,7.0,1.0,0.017241379310344827,0.10344827586206896
5632,9,1900,1800-2000,10,1,white,87,1-0,36.2183908045977,9.6,9.4375,47.60655737704918,0.5287356321839081,0.8850574712643678,109.39703344307894,2.0,0.75,0.034482758620689655,0.08045977011494253
5634,9,1900,1800-2000,10,1,black,87,1/2-1/2,13.482758620689655,18.8,14.178571428571429,12.0,0.40229885057471265,0.7241379310344828,37.913350109531905,1.0,0.8571428571428571,0.011494252873563218,0.022988505747126436
5638,9,1900,1800-2000,10,1,black,59,0-1,17.728813559322035,6.5,20.210526315789473,19.9,0.576271186440678,0.9322033898305084,35.35190187796082,0.0,1.0,0.0,0.06779661016949153
5636,9,1900,1800-2000,10,1,white,62,1/2-1/2,51.274193548387096,5.3,70.0,53.41935483870968,0.5483870967741935,0.8225806451612904,142.49823647520407,10.0,0.8571428571428571,0.03225806451612903,0.0967741935483871
5629,9,1900,1800-2000,10,1,black,100,*,18.63,3.6,18.727272727272727,20.808823529411764,0.56,0.87,30.32149567551047,5.0,1.0,0.0,0.03
5640,9,1900,1800-2000,10,1,black,77,0-1,41.42857142857143,7.4,37.81481481481482,52.375,0.44155844155844154,0.7922077922077922,65.96721511014206,8.0,0.6,0.06493506493506493,0.15584415584415584
5641,9,1900,1800-2000,10,1,white,81,0-1,40.098765432098766,8.3,31.31578947368421,49.42307692307692,0.43209876543209874,0.7407407407407407,112.87134650863953,15.0,1.0,0.012345679012345678,0.06172839506172839
5637,9,1900,1800-2000,10,1,black,77,1/2-1/2,34.02597402597402,12.6,25.466666666666665,40.61538461538461,0.5324675324675324,0.8961038961038961,116.20358020570067,4.0,1.0,0.012987012987012988,0.06493506493506493
5633,9,1900,1800-2000,10,1,black,100,*,46.95,13.8,11.76086956521739,91.27272727272727,0.53,0.81,145.56554365645735,7.0,0.9090909090909091,0.05,0.1
5643,9,1900,1800-2000,10,1,white,50,0-1,50.84,16.0,63.166666666666664,54.125,0.5,0.72,97.25581936316199,8.0,1.0,0.08,0.12
5644,9,1900,1800-2000,10,1,black,46,0-1,38.84782608695652,13.3,22.551724137931036,142.85714285714286,0.6086956521739131,0.8913043478260869,146.4865281521025,5.0,0.8,0.021739130434782608,0.08695652173913043
5639,9,1900,1800-2000,10,1,white,91,0-1,21.934065934065934,14.2,27.565217391304348,21.03448275862069,0.42857142857142855,0.7802197802197802,33.310659679798384,8.0,1.0,0.0,0.04395604395604396
5642,9,1900,1800-2000,10,1,white,100,*,10.45,12.4,15.238095238095237,8.710144927536232,0.42,0.66,17.802457695498116,4.0,1.0,0.0,0.0
5649,9,1900,1800-2000,10,1,black,73,1-0,94.36986301369863,13.5,36.388888888888886,201.62962962962962,0.4246575342465753,0.7945205479452054,248.66005329658537,16.0,0.8571428571428571,0.0684931506849315,0.136986301369863
5648,9,1900,1800-2000,10,1,black,60,1-0,61.81666666666667,10.3,34.9,96.93333333333334,0.35,0.7666666666666667,178.39352488871958,16.0,1.0,0.05,0.08333333333333333
5650,9,1900,1800-2000,10,1,black,47,0-1,38.808510638297875,2.1,19.333333333333332,87.3125,0.6170212765957447,0.9574468085106383,145.3349232895144,4.0,0.75,0.02127659574468085,0.06382978723404255
5653,9,1900,1800-2000,10,1,white,51,0-1,29.686274509803923,17.9,36.785714285714285,30.37037037037037,0.43137254901960786,0.8431372549019608,47.561926689679524,1.0,1.0,0.0196078431372549,0.0784313725490196
5645,9,1900,1800-2000,10,1,black,79,1/2-1/2,20.17721518987342,11.9,22.5,20.405405405405407,0.6455696202531646,0.8354430379746836,38.84463030635299,2.0,1.0,0.012658227848101266,0.05063291139240506
5647,9,1900,1800-2000,10,1,white,67,1-0,18.865671641791046,8.9,18.470588235294116,21.525,0.5671641791044776,0.8955223880597015,59.66470881752663,0.0,1.0,0.014925373134328358,0.04477611940298507
5646,9,1900,1800-2000,10,1,white,75,1-0,15.573333333333334,10.1,20.416666666666668,15.50943396226415,0.5466666666666666,0.8266666666666667,26.912784240125642,4.0,1.0,0.0,0.02666666666666667
5656,9,1900,1800-2000,10,1,black,53,1-0,61.43396226415094,14.1,62.526315789473685,80.29166666666667,0.5094339622641509,0.8679245283018868,156.09098815246722,10.0,0.8,0.05660377358490566,0.1320754716981132
5652,9,1900,1800-2000,10,1,white,90,1/2-1/2,61.62222222222222,21.3,37.38095238095238,77.08474576271186,0.4777777777777778,0.7111111111111111,205.84501061493262,4.0,0.8,0.05555555555555555,0.08888888888888889
5651,9,1900,1800-2000,10,1,black,80,1/2-1/2,24.6875,8.6,26.916666666666668,27.02173913043478,0.5,0.825,33.505444986598825,12.0,0.0,0.0125,0.0375
5657,9,1900,1800-2000,10,1,black,71,1-0,59.11267605633803,8.5,13.357142857142858,83.51063829787235,0.4788732394366197,0.7464788732394366,138.30355970852665,18.0,0.8333333333333334,0.07042253521126761,0.1267605633802817
5654,9,1900,1800-2000,10,1,black,79,1/2-1/2,15.772151898734178,7.8,26.083333333333332,12.044444444444444,0.45569620253164556,0.7848101265822784,28.088895669397427,7.0,1.0,0.0,0.02531645569620253
5655,9,1900,1800-2000,10,1,black,100,*,7.86,4.2,17.95,5.5,0.37,0.62,13.173473346084547,2.5,1.0,0.0,0.0
5659,9,1900,1800-2000,10,1,white,54,1-0,31.59259259259259,7.8,30.19047619047619,43.21739130434783,0.5185185185185185,0.7222222222222222,74.35612966799972,4.0,0.875,0.018518518518518517,0.09259259259259259
5658,9,1900,1800-2000,10,1,white,67,1-0,17.059701492537314,8.4,11.444444444444445,25.0,0.4925373134328358,0.8507462686567164,30.52910556302062,5.0,1.0,0.0,0.029850746268656716
5660,9,1900,1800-2000,10,1,black,66,1-0,34.93939393939394,8.4,43.30769230769231,36.53333333333333,0.4393939393939394,0.7878787878787878,65.10361875802506,7.0,0.6666666666666666,0.06060606060606061,0.09090909090909091
5667,9,1900,1800-2000,10,1,black,28,1/2-1/2,19.535714285714285,7.2,26.38888888888889,0.0,0.75,0.9642857142857143,47.56310255323759,2.0,1.0,0.0,0.07142857142857142
5661,9,1900,1800-2000,10,1,black,68,1-0,56.720588235294116,9.3,25.466666666666665,78.65116279069767,0.4264705882352941,0.7941176470588235,176.4312768714139,7.0,0.3333333333333333,0.058823529411764705,0.07352941176470588
5663,9,1900,1800-2000,10,1,white,84,1-0,13.571428571428571,9.9,16.6875,13.344827586206897,0.4880952380952381,0.8690476190476191,20.859099712507394,5.0,1.0,0.0,0.011904761904761904
5665,9,1900,1800-2000,10,1,white,77,0-1,49.15584415584416,10.8,15.0,66.38461538461539,0.45454545454545453,0.7922077922077922,160.042450937898,11.0,1.0,0.03896103896103896,0.06493506493506493
5662,9,1900,1800-2000,10,1,white,82,1/2-1/2,18.73170731707317,11.5,23.0,18.48076923076923,0.47560975609756095,0.7073170731707317,47.24818973961262,4.0,1.0,0.024390243902439025,0.036585365853658534
5672,9,1900,1800-2000,10,1,white,32,1/2-1/2,8.03125,14.6,5.045454545454546,0.0,0.6875,0.875,14.57413028065483,0.0,1.0,0.0,0.0
5668,9,1900,1800-2000,10,1,black,66,1/2-1/2,16.015151515151516,24.7,11.461538461538462,15.372093023255815,0.4696969696969697,0.9090909090909091,40.956182211488894,3.0,0.75,0.015151515151515152,0.015151515151515152
5673,9,1900,1800-2000,10,1,black,49,1-0,25.224489795918366,15.9,51.1,19.517241379310345,0.5102040816326531,0.8163265306122449,51.52739129153658,6.0,1.0,0.02040816326530612,0.04081632653061224
5664,9,1900,1800-2000,10,1,black,68,1/2-1/2,30.029411764705884,19.0,18.782608695652176,40.57142857142857,0.5735294117647058,0.9411764705882353,101.76573018865659,6.5,0.9090909090909091,0.029411764705882353,0.04411764705882353
5666,9,1900,1800-2000,10,1,white,100,*,17.15,9.3,5.105263157894737,21.47887323943662,0.57,0.82,99.89047752413641,1.0,0.875,0.01,0.01
5677,9,1900,1800-2000,10,1,black,61,0-1,20.737704918032787,10.3,19.470588235294116,29.41176470588235,0.5737704918032787,0.8688524590163934,28.999096446830865,9.0,1.0,0.0,0.03278688524590164
5674,9,1900,1800-2000,10,1,black,91,1/2-1/2,8.846153846153847,5.2,16.454545454545453,8.17142857142857,0.3956043956043956,0.6593406593406593,24.508317976602676,1.0,1.0,0.01098901098901099,0.01098901098901099
5670,9,1900,1800-2000,10,1,white,84,0-1,171.04761904761904,12.3,26.38095238095238,258.3207547169811,0.35714285714285715,0.8333333333333334,335.5034562579018,16.5,0.4,0.16666666666666666,0.23809523809523808
5675,9,1900,1800-2000,10,1,white,88,1-0,16.65909090909091,19.9,22.714285714285715,14.828125,0.4431818181818182,0.7272727272727273,31.799401925349446,3.0,1.0,0.0,0.03409090909090909
5669,9,1900,1800-2000,10,1,black,97,0-1,25.5979381443299,14.9,16.176470588235293,29.414285714285715,0.4639175257731959,0.7525773195876289,51.116333821760136,5.0,0.7272727272727273,0.020618556701030927,0.05154639175257732
5678,9,1900,1800-2000,10,1,black,74,0-1,49.013513513513516,18.2,28.318181818181817,67.19047619047619,0.5540540540540541,0.8108108108108109,140.19633850746055,10.5,0.75,0.04054054054054054,0.08108108108108109
5676,9,1900,1800-2000,10,1,white,73,1-0,18.041095890410958,10.1,9.266666666666667,22.4375,0.5068493150684932,0.9452054794520548,31.07632599190562,2.0,1.0,0.0,0.0410958904109589
5671,9,1900,1800-2000,10,1,white,54,0-1,53.53703703703704,24.1,29.526315789473685,83.56,0.5370370370370371,0.8518518518518519,151.030131033876,7.5,1.0,0.05555555555555555,0.09259259259259259
5679,9,1900,1800-2000,10,1,black,74,1/2-1/2,22.2027027027027,7.7,39.717948717948715,0.68,0.4594594594594595,0.8513513513513513,65.62237994352353,0.0,0.8571428571428571,0.02702702702702703,0.04054054054054054
5681,9,1900,1800-2000,10,1,black,73,0-1,17.10958904109589,16.0,17.782608695652176,17.0,0.5205479452054794,0.821917808219178,26.14583004225027,2.0,1.0,0.0,0.0136986301369863
5684,9,1900,1800-2000,10,1,black,75,1-0,56.48,23.5,80.02,0.0,0.4533333333333333,0.76,162.04915797374574,19.0,1.0,0.04,0.08
5680,9,1900,1800-2000,10,1,black,99,1/2-1/2,7.91919191919192,20.7,16.5,4.922077922077922,0.48484848484848486,0.7878787878787878,13.322477980804681,2.0,1.0,0.0,0.0
5687,9,1900,1800-2000,10,1,white,74,1/2-1/2,12.743243243243244,15.8,15.8,11.183673469387756,0.40540540540540543,0.7702702702702703,21.84655381989796,0.5,1.0,0.0,0.013513513513513514
5689,9,1900,1800-2000,10,1,black,51,1-0,45.84313725490196,11.4,29.115384615384617,97.8,0.5098039215686274,0.7450980392156863,141.68514839753718,10.0,1.0,0.0392156862745098,0.09803921568627451
5686,9,1900,1800-2000,10,1,white,57,1-0,39.26315789473684,6.5,22.058823529411764,109.46153846153847,0.45614035087719296,0.7719298245614035,82.47711565986992,6.0,0.5714285714285714,0.07017543859649122,0.12280701754385964
5691,9,1900,1800-2000,10,1,white,57,1/2-1/2,43.228070175438596,10.8,8.666666666666666,64.34285714285714,0.5263157894736842,0.7894736842105263,182.9861482192994,0.0,0.6,0.03508771929824561,0.03508771929824561
5690,9,1900,1800-2000,10,1,white,55,1-0,12.690909090909091,28.8,18.133333333333333,4.6,0.6727272727272727,0.9454545454545454,25.922873527076923,1.0,1.0,0.0,0.01818181818181818
5683,9,1900,1800-2000,10,1,white,100,*,34.15,7.2,23.0,41.18571428571428,0.52,0.79,139.81376005243547,3.5,0.875,0.02,0.03
5693,9,1900,1800-2000,10,1,black,34,1-0,71.38235294117646,14.2,51.0,227.83333333333334,0.35294117647058826,0.6176470588235294,172.03112145017496,17.5,0.0,0.08823529411764706,0.14705882352941177
5682,9,1900,1800-2000,10,1,white,100,*,28.72,7.7,32.5625,30.72972972972973,0.47,0.8,63.793429128711985,8.5,1.0,0.01,0.06
5685,9,1900,1800-2000,10,1,black,94,0-1,13.340425531914894,11.8,16.666666666666668,12.035087719298245,0.44680851063829785,0.7978723404255319,52.02097637297521,0.0,0.8571428571428571,0.010638297872340425,0.02127659574468085
5694,9,1900,1800-2000,10,1,white,54,1-0,24.61111111111111,45.5,12.0,40.833333333333336,0.4444444444444444,0.9074074074074074,40.4820109416089,6.5,0.8333333333333334,0.0,0.05555555555555555
5688,9,1900,1800-2000,10,1,black,100,*,23.52,12.2,32.13513513513514,19.641509433962263,0.53,0.83,37.743470958564494,12.0,0.8888888888888888,0.01,0.04
5692,9,1900,1800-2000,10,1,white,77,1/2-1/2,10.64935064935065,1.8,20.25,8.446808510638299,0.4025974025974026,0.7792207792207793,19.137755051455553,3.0,1.0,0.0,0.0
5696,9,1900,1800-2000,10,1,black,34,1-0,58.029411764705884,19.9,73.91666666666667,0.0,0.47058823529411764,0.7058823529411765,167.71167227507166,17.0,1.0,0.029411764705882353,0.08823529411764706
5695,9,1900,1800-2000,10,1,black,79,1/2-1/2,47.91139240506329,20.6,35.25806451612903,65.42105263157895,0.5189873417721519,0.7974683544303798,120.75377079558368,13.0,1.0,0.02531645569620253,0.12658227848101267
5697,9,1900,1800-2000,10,1,black,54,1-0,47.574074074074076,14.7,24.821428571428573,107.9375,0.4444444444444444,0.7407407407407407,136.30896302855672,16.5,0.8,0.018518518518518517,0.07407407407407407
5698,9,1900,1800-2000,10,1,black,85,0-1,40.294117647058826,9.6,12.692307692307692,51.03225806451613,0.5411764705882353,0.8588235294117647,144.12811486594035,0.0,0.9230769230769231,0.047058823529411764,0.07058823529411765
5700,9,1900,1800-2000,10,1,black,68,0-1,29.91176470588235,19.1,13.142857142857142,42.351351351351354,0.45588235294117646,0.7647058823529411,72.16519759513334,5.5,0.6666666666666666,0.029411764705882353,0.058823529411764705
